id;gas_2020;gas_2025;gas_2030;gas_2035;gas_2040;gas_2045;gas_2050
462;38,6;35,1;23,08;22,56;22,56;20,2;17,6
463;38,6;35,1;23,08;22,56;22,56;20,2;17,6
464;38,6;35,1;23,08;22,56;22,56;20,2;17,6
465;38,6;35,1;23,08;22,56;22,56;20,2;17,6
466;38,6;35,1;23,08;22,56;22,56;20,2;17,6
467;38,6;35,1;23,08;22,56;22,56;20,2;17,6
468;38,6;35,1;23,08;22,56;22,56;20,2;17,6
469;38,6;35,1;23,08;22,56;22,56;20,2;17,6
470;38,6;35,1;23,08;22,56;22,56;20,2;17,6
471;38,6;35,1;23,08;22,56;22,56;20,2;17,6
472;38,6;35,1;23,08;22,56;22,56;20,2;17,6
473;38,6;35,1;23,08;22,56;22,56;20,2;17,6
474;38,6;35,1;23,08;22,56;22,56;20,2;17,6
475;38,6;35,1;23,08;22,56;22,56;20,2;17,6
476;38,6;35,1;23,08;22,56;22,56;20,2;17,6
477;38,6;35,1;23,08;22,56;22,56;20,2;17,6
478;38,6;35,1;23,08;22,56;22,56;20,2;17,6
479;38,6;35,1;23,08;22,56;22,56;20,2;17,6
480;38,6;35,1;23,08;22,56;22,56;20,2;17,6
481;38,6;35,1;23,08;22,56;22,56;20,2;17,6
482;38,6;35,1;23,08;22,56;22,56;20,2;17,6
483;38,6;35,1;23,08;22,56;22,56;20,2;17,6
484;38,6;35,1;23,08;22,56;22,56;20,2;17,6
485;38,6;35,1;23,08;22,56;22,56;20,2;17,6
486;38,6;35,1;23,08;22,56;22,56;20,2;17,6
487;38,6;35,1;23,08;22,56;22,56;20,2;17,6
488;38,6;35,1;23,08;22,56;22,56;20,2;17,6
489;38,6;35,1;23,08;22,56;22,56;20,2;17,6
490;38,6;35,1;23,08;22,56;22,56;20,2;17,6
491;38,6;35,1;23,08;22,56;22,56;20,2;17,6
492;38,6;35,1;23,08;22,56;22,56;20,2;17,6
493;38,6;35,1;23,08;22,56;22,56;20,2;17,6
494;38,6;35,1;23,08;22,56;22,56;20,2;17,6
495;38,6;35,1;23,08;22,56;22,56;20,2;17,6
496;38,6;35,1;23,08;22,56;22,56;20,2;17,6
497;38,6;35,1;23,08;22,56;22,56;20,2;17,6
498;38,6;35,1;23,08;22,56;22,56;20,2;17,6
499;38,6;35,1;23,08;22,56;22,56;20,2;17,6
500;38,6;35,1;23,08;22,56;22,56;20,2;17,6
501;38,6;35,1;23,08;22,56;22,56;20,2;17,6
502;38,6;35,1;23,08;22,56;22,56;20,2;17,6
503;38,6;35,1;23,08;22,56;22,56;20,2;17,6
504;38,6;35,1;23,08;22,56;22,56;20,2;17,6
505;38,6;35,1;23,08;22,56;22,56;20,2;17,6
506;38,6;35,1;23,08;22,56;22,56;20,2;17,6
507;38,6;35,1;23,08;22,56;22,56;20,2;17,6
508;38,6;35,1;23,08;22,56;22,56;20,2;17,6
509;38,6;35,1;23,08;22,56;22,56;20,2;17,6
510;38,6;35,1;23,08;22,56;22,56;20,2;17,6
511;38,6;35,1;23,08;22,56;22,56;20,2;17,6
512;38,6;35,1;23,08;22,56;22,56;20,2;17,6
513;38,6;35,1;23,08;22,56;22,56;20,2;17,6
514;38,6;35,1;23,08;22,56;22,56;20,2;17,6
515;38,6;35,1;23,08;22,56;22,56;20,2;17,6
516;38,6;35,1;23,08;22,56;22,56;20,2;17,6
517;38,6;35,1;23,08;22,56;22,56;20,2;17,6
518;38,6;35,1;23,08;22,56;22,56;20,2;17,6
519;38,6;35,1;23,08;22,56;22,56;20,2;17,6
520;38,6;35,1;23,08;22,56;22,56;20,2;17,6
521;38,6;35,1;23,08;22,56;22,56;20,2;17,6
522;38,6;35,1;23,08;22,56;22,56;20,2;17,6
523;38,6;35,1;23,08;22,56;22,56;20,2;17,6
524;38,6;35,1;23,08;22,56;22,56;20,2;17,6
525;38,6;35,1;23,08;22,56;22,56;20,2;17,6
526;38,6;35,1;23,08;22,56;22,56;20,2;17,6
527;38,6;35,1;23,08;22,56;22,56;20,2;17,6
528;38,6;35,1;23,08;22,56;22,56;20,2;17,6
529;38,6;35,1;23,08;22,56;22,56;20,2;17,6
530;38,6;35,1;23,08;22,56;22,56;20,2;17,6
531;38,6;35,1;23,08;22,56;22,56;20,2;17,6
532;38,6;35,1;23,08;22,56;22,56;20,2;17,6
533;38,6;35,1;23,08;22,56;22,56;20,2;17,6
534;38,6;35,1;23,08;22,56;22,56;20,2;17,6
535;38,6;35,1;23,08;22,56;22,56;20,2;17,6
536;38,6;35,1;23,08;22,56;22,56;20,2;17,6
537;38,6;35,1;23,08;22,56;22,56;20,2;17,6
538;38,6;35,1;23,08;22,56;22,56;20,2;17,6
539;38,6;35,1;23,08;22,56;22,56;20,2;17,6
540;38,6;35,1;23,08;22,56;22,56;20,2;17,6
541;38,6;35,1;23,08;22,56;22,56;20,2;17,6
542;38,6;35,1;23,08;22,56;22,56;20,2;17,6
543;38,6;35,1;23,08;22,56;22,56;20,2;17,6
544;38,6;35,1;23,08;22,56;22,56;20,2;17,6
545;38,6;35,1;23,08;22,56;22,56;20,2;17,6
546;38,6;35,1;23,08;22,56;22,56;20,2;17,6
547;38,6;35,1;23,08;22,56;22,56;20,2;17,6
548;38,6;35,1;23,08;22,56;22,56;20,2;17,6
549;38,6;35,1;23,08;22,56;22,56;20,2;17,6
550;38,6;35,1;23,08;22,56;22,56;20,2;17,6
551;38,6;35,1;23,08;22,56;22,56;20,2;17,6
552;38,6;35,1;23,08;22,56;22,56;20,2;17,6
553;38,6;35,1;23,08;22,56;22,56;20,2;17,6
554;38,6;35,1;23,08;22,56;22,56;20,2;17,6
555;38,6;35,1;23,08;22,56;22,56;20,2;17,6
556;38,6;35,1;23,08;22,56;22,56;20,2;17,6
557;38,6;35,1;23,08;22,56;22,56;20,2;17,6
558;38,6;35,1;23,08;22,56;22,56;20,2;17,6
559;38,6;35,1;23,08;22,56;22,56;20,2;17,6
560;38,6;35,1;23,08;22,56;22,56;20,2;17,6
561;38,6;35,1;23,08;22,56;22,56;20,2;17,6
562;38,6;35,1;23,08;22,56;22,56;20,2;17,6
563;38,6;35,1;23,08;22,56;22,56;20,2;17,6
564;38,6;35,1;23,08;22,56;22,56;20,2;17,6
565;38,6;35,1;23,08;22,56;22,56;20,2;17,6
566;38,6;35,1;23,08;22,56;22,56;20,2;17,6
567;38,6;35,1;23,08;22,56;22,56;20,2;17,6
568;38,6;35,1;23,08;22,56;22,56;20,2;17,6
569;38,6;35,1;23,08;22,56;22,56;20,2;17,6
570;38,6;35,1;23,08;22,56;22,56;20,2;17,6
571;38,6;35,1;23,08;22,56;22,56;20,2;17,6
572;38,6;35,1;23,08;22,56;22,56;20,2;17,6
573;38,6;35,1;23,08;22,56;22,56;20,2;17,6
574;38,6;35,1;23,08;22,56;22,56;20,2;17,6
575;38,6;35,1;23,08;22,56;22,56;20,2;17,6
576;38,6;35,1;23,08;22,56;22,56;20,2;17,6
577;38,6;35,1;23,08;22,56;22,56;20,2;17,6
578;38,6;35,1;23,08;22,56;22,56;20,2;17,6
579;38,6;35,1;23,08;22,56;22,56;20,2;17,6
580;38,6;35,1;23,08;22,56;22,56;20,2;17,6
581;38,6;35,1;23,08;22,56;22,56;20,2;17,6
582;38,6;35,1;23,08;22,56;22,56;20,2;17,6
583;38,6;35,1;23,08;22,56;22,56;20,2;17,6
584;38,6;35,1;23,08;22,56;22,56;20,2;17,6
585;38,6;35,1;23,08;22,56;22,56;20,2;17,6
586;38,6;35,1;23,08;22,56;22,56;20,2;17,6
587;38,6;35,1;23,08;22,56;22,56;20,2;17,6
588;38,6;35,1;23,08;22,56;22,56;20,2;17,6
589;38,6;35,1;23,08;22,56;22,56;20,2;17,6
590;38,6;35,1;23,08;22,56;22,56;20,2;17,6
591;38,6;35,1;23,08;22,56;22,56;20,2;17,6
592;38,6;35,1;23,08;22,56;22,56;20,2;17,6
593;38,6;35,1;23,08;22,56;22,56;20,2;17,6
594;38,6;35,1;23,08;22,56;22,56;20,2;17,6
595;38,6;35,1;23,08;22,56;22,56;20,2;17,6
596;38,6;35,1;23,08;22,56;22,56;20,2;17,6
597;38,6;35,1;23,08;22,56;22,56;20,2;17,6
598;38,6;35,1;23,08;22,56;22,56;20,2;17,6
599;38,6;35,1;23,08;22,56;22,56;20,2;17,6
600;38,6;35,1;23,08;22,56;22,56;20,2;17,6
601;38,6;35,1;23,08;22,56;22,56;20,2;17,6
602;38,6;35,1;23,08;22,56;22,56;20,2;17,6
603;38,6;35,1;23,08;22,56;22,56;20,2;17,6
604;38,6;35,1;23,08;22,56;22,56;20,2;17,6
605;38,6;35,1;23,08;22,56;22,56;20,2;17,6
606;38,6;35,1;23,08;22,56;22,56;20,2;17,6
607;38,6;35,1;23,08;22,56;22,56;20,2;17,6
608;38,6;35,1;23,08;22,56;22,56;20,2;17,6
609;38,6;35,1;23,08;22,56;22,56;20,2;17,6
610;38,6;35,1;23,08;22,56;22,56;20,2;17,6
611;38,6;35,1;23,08;22,56;22,56;20,2;17,6
612;38,6;35,1;23,08;22,56;22,56;20,2;17,6
613;38,6;35,1;23,08;22,56;22,56;20,2;17,6
614;38,6;35,1;23,08;22,56;22,56;20,2;17,6
615;38,6;35,1;23,08;22,56;22,56;20,2;17,6
616;38,6;35,1;23,08;22,56;22,56;20,2;17,6
617;38,6;35,1;23,08;22,56;22,56;20,2;17,6
618;38,6;35,1;23,08;22,56;22,56;20,2;17,6
619;38,6;35,1;23,08;22,56;22,56;20,2;17,6
620;38,6;35,1;23,08;22,56;22,56;20,2;17,6
621;38,6;35,1;23,08;22,56;22,56;20,2;17,6
622;38,6;35,1;23,08;22,56;22,56;20,2;17,6
623;38,6;35,1;23,08;22,56;22,56;20,2;17,6
624;38,6;35,1;23,08;22,56;22,56;20,2;17,6
625;38,6;35,1;23,08;22,56;22,56;20,2;17,6
626;38,6;35,1;23,08;22,56;22,56;20,2;17,6
627;38,6;35,1;23,08;22,56;22,56;20,2;17,6
628;38,6;35,1;23,08;22,56;22,56;20,2;17,6
629;38,6;35,1;23,08;22,56;22,56;20,2;17,6
630;38,6;35,1;23,08;22,56;22,56;20,2;17,6
631;38,6;35,1;23,08;22,56;22,56;20,2;17,6
632;38,6;35,1;23,08;22,56;22,56;20,2;17,6
633;38,6;35,1;23,08;22,56;22,56;20,2;17,6
634;38,6;35,1;23,08;22,56;22,56;20,2;17,6
635;38,6;35,1;23,08;22,56;22,56;20,2;17,6
636;38,6;35,1;23,08;22,56;22,56;20,2;17,6
637;38,6;35,1;23,08;22,56;22,56;20,2;17,6
638;38,6;35,1;23,08;22,56;22,56;20,2;17,6
639;38,6;35,1;23,08;22,56;22,56;20,2;17,6
640;38,6;35,1;23,08;22,56;22,56;20,2;17,6
641;38,6;35,1;23,08;22,56;22,56;20,2;17,6
642;38,6;35,1;23,08;22,56;22,56;20,2;17,6
643;38,6;35,1;23,08;22,56;22,56;20,2;17,6
644;38,6;35,1;23,08;22,56;22,56;20,2;17,6
645;38,6;35,1;23,08;22,56;22,56;20,2;17,6
646;38,6;35,1;23,08;22,56;22,56;20,2;17,6
647;38,6;35,1;23,08;22,56;22,56;20,2;17,6
648;38,6;35,1;23,08;22,56;22,56;20,2;17,6
649;38,6;35,1;23,08;22,56;22,56;20,2;17,6
650;38,6;35,1;23,08;22,56;22,56;20,2;17,6
651;38,6;35,1;23,08;22,56;22,56;20,2;17,6
652;38,6;35,1;23,08;22,56;22,56;20,2;17,6
653;38,6;35,1;23,08;22,56;22,56;20,2;17,6
654;38,6;35,1;23,08;22,56;22,56;20,2;17,6
655;38,6;35,1;23,08;22,56;22,56;20,2;17,6
656;38,6;35,1;23,08;22,56;22,56;20,2;17,6
657;38,6;35,1;23,08;22,56;22,56;20,2;17,6
658;38,6;35,1;23,08;22,56;22,56;20,2;17,6
659;38,6;35,1;23,08;22,56;22,56;20,2;17,6
660;38,6;35,1;23,08;22,56;22,56;20,2;17,6
661;38,6;35,1;23,08;22,56;22,56;20,2;17,6
662;38,6;35,1;23,08;22,56;22,56;20,2;17,6
663;38,6;35,1;23,08;22,56;22,56;20,2;17,6
664;38,6;35,1;23,08;22,56;22,56;20,2;17,6
665;38,6;35,1;23,08;22,56;22,56;20,2;17,6
666;38,6;35,1;23,08;22,56;22,56;20,2;17,6
667;38,6;35,1;23,08;22,56;22,56;20,2;17,6
668;38,6;35,1;23,08;22,56;22,56;20,2;17,6
669;38,6;35,1;23,08;22,56;22,56;20,2;17,6
670;38,6;35,1;23,08;22,56;22,56;20,2;17,6
671;38,6;35,1;23,08;22,56;22,56;20,2;17,6
672;38,6;35,1;23,08;22,56;22,56;20,2;17,6
673;38,6;35,1;23,08;22,56;22,56;20,2;17,6
674;38,6;35,1;23,08;22,56;22,56;20,2;17,6
675;38,6;35,1;23,08;22,56;22,56;20,2;17,6
676;38,6;35,1;23,08;22,56;22,56;20,2;17,6
677;38,6;35,1;23,08;22,56;22,56;20,2;17,6
678;38,6;35,1;23,08;22,56;22,56;20,2;17,6
679;38,6;35,1;23,08;22,56;22,56;20,2;17,6
680;38,6;35,1;23,08;22,56;22,56;20,2;17,6
681;38,6;35,1;23,08;22,56;22,56;20,2;17,6
682;38,6;35,1;23,08;22,56;22,56;20,2;17,6
683;38,6;35,1;23,08;22,56;22,56;20,2;17,6
684;38,6;35,1;23,08;22,56;22,56;20,2;17,6
685;38,6;35,1;23,08;22,56;22,56;20,2;17,6
686;38,6;35,1;23,08;22,56;22,56;20,2;17,6
687;38,6;35,1;23,08;22,56;22,56;20,2;17,6
688;38,6;35,1;23,08;22,56;22,56;20,2;17,6
689;38,6;35,1;23,08;22,56;22,56;20,2;17,6
690;38,6;35,1;23,08;22,56;22,56;20,2;17,6
691;38,6;35,1;23,08;22,56;22,56;20,2;17,6
692;38,6;35,1;23,08;22,56;22,56;20,2;17,6
693;38,6;35,1;23,08;22,56;22,56;20,2;17,6
694;38,6;35,1;23,08;22,56;22,56;20,2;17,6
695;38,6;35,1;23,08;22,56;22,56;20,2;17,6
696;38,6;35,1;23,08;22,56;22,56;20,2;17,6
697;38,6;35,1;23,08;22,56;22,56;20,2;17,6
698;38,6;35,1;23,08;22,56;22,56;20,2;17,6
699;38,6;35,1;23,08;22,56;22,56;20,2;17,6
700;38,6;35,1;23,08;22,56;22,56;20,2;17,6
701;38,6;35,1;23,08;22,56;22,56;20,2;17,6
702;38,6;35,1;23,08;22,56;22,56;20,2;17,6
703;38,6;35,1;23,08;22,56;22,56;20,2;17,6
704;38,6;35,1;23,08;22,56;22,56;20,2;17,6
705;38,6;35,1;23,08;22,56;22,56;20,2;17,6
706;38,6;35,1;23,08;22,56;22,56;20,2;17,6
707;38,6;35,1;23,08;22,56;22,56;20,2;17,6
708;38,6;35,1;23,08;22,56;22,56;20,2;17,6
709;38,6;35,1;23,08;22,56;22,56;20,2;17,6
710;38,6;35,1;23,08;22,56;22,56;20,2;17,6
711;38,6;35,1;23,08;22,56;22,56;20,2;17,6
712;38,6;35,1;23,08;22,56;22,56;20,2;17,6
713;38,6;35,1;23,08;22,56;22,56;20,2;17,6
714;38,6;35,1;23,08;22,56;22,56;20,2;17,6
715;38,6;35,1;23,08;22,56;22,56;20,2;17,6
716;38,6;35,1;23,08;22,56;22,56;20,2;17,6
717;38,6;35,1;23,08;22,56;22,56;20,2;17,6
718;38,6;35,1;23,08;22,56;22,56;20,2;17,6
719;38,6;35,1;23,08;22,56;22,56;20,2;17,6
720;38,536;35,04;22,99;22,56;22,56;20,16;17,56
721;38,536;35,04;22,99;22,56;22,56;20,16;17,56
722;38,536;35,04;22,99;22,56;22,56;20,16;17,56
723;38,536;35,04;22,99;22,56;22,56;20,16;17,56
724;38,536;35,04;22,99;22,56;22,56;20,16;17,56
725;38,536;35,04;22,99;22,56;22,56;20,16;17,56
726;38,536;35,04;22,99;22,56;22,56;20,16;17,56
727;38,536;35,04;22,99;22,56;22,56;20,16;17,56
728;38,536;35,04;22,99;22,56;22,56;20,16;17,56
729;38,536;35,04;22,99;22,56;22,56;20,16;17,56
730;38,536;35,04;22,99;22,56;22,56;20,16;17,56
731;38,536;35,04;22,99;22,56;22,56;20,16;17,56
732;38,536;35,04;22,99;22,56;22,56;20,16;17,56
733;38,536;35,04;22,99;22,56;22,56;20,16;17,56
734;38,536;35,04;22,99;22,56;22,56;20,16;17,56
735;38,536;35,04;22,99;22,56;22,56;20,16;17,56
736;38,536;35,04;22,99;22,56;22,56;20,16;17,56
737;38,536;35,04;22,99;22,56;22,56;20,16;17,56
738;38,536;35,04;22,99;22,56;22,56;20,16;17,56
739;38,536;35,04;22,99;22,56;22,56;20,16;17,56
740;38,536;35,04;22,99;22,56;22,56;20,16;17,56
741;38,536;35,04;22,99;22,56;22,56;20,16;17,56
742;38,536;35,04;22,99;22,56;22,56;20,16;17,56
743;38,536;35,04;22,99;22,56;22,56;20,16;17,56
744;38,536;35,04;22,99;22,56;22,56;20,16;17,56
745;38,536;35,04;22,99;22,56;22,56;20,16;17,56
746;38,536;35,04;22,99;22,56;22,56;20,16;17,56
747;38,536;35,04;22,99;22,56;22,56;20,16;17,56
748;38,536;35,04;22,99;22,56;22,56;20,16;17,56
749;38,536;35,04;22,99;22,56;22,56;20,16;17,56
750;38,536;35,04;22,99;22,56;22,56;20,16;17,56
751;38,536;35,04;22,99;22,56;22,56;20,16;17,56
752;38,536;35,04;22,99;22,56;22,56;20,16;17,56
753;38,536;35,04;22,99;22,56;22,56;20,16;17,56
754;38,536;35,04;22,99;22,56;22,56;20,16;17,56
755;38,536;35,04;22,99;22,56;22,56;20,16;17,56
756;38,536;35,04;22,99;22,56;22,56;20,16;17,56
757;38,536;35,04;22,99;22,56;22,56;20,16;17,56
758;38,536;35,04;22,99;22,56;22,56;20,16;17,56
759;38,536;35,04;22,99;22,56;22,56;20,16;17,56
760;38,536;35,04;22,99;22,56;22,56;20,16;17,56
761;38,536;35,04;22,99;22,56;22,56;20,16;17,56
762;38,536;35,04;22,99;22,56;22,56;20,16;17,56
763;38,536;35,04;22,99;22,56;22,56;20,16;17,56
764;38,536;35,04;22,99;22,56;22,56;20,16;17,56
765;38,536;35,04;22,99;22,56;22,56;20,16;17,56
766;38,536;35,04;22,99;22,56;22,56;20,16;17,56
767;38,536;35,04;22,99;22,56;22,56;20,16;17,56
768;38,536;35,04;22,99;22,56;22,56;20,16;17,56
769;38,536;35,04;22,99;22,56;22,56;20,16;17,56
770;38,536;35,04;22,99;22,56;22,56;20,16;17,56
771;38,536;35,04;22,99;22,56;22,56;20,16;17,56
772;38,536;35,04;22,99;22,56;22,56;20,16;17,56
773;38,536;35,04;22,99;22,56;22,56;20,16;17,56
774;38,536;35,04;22,99;22,56;22,56;20,16;17,56
775;38,536;35,04;22,99;22,56;22,56;20,16;17,56
776;38,536;35,04;22,99;22,56;22,56;20,16;17,56
777;38,536;35,04;22,99;22,56;22,56;20,16;17,56
778;38,536;35,04;22,99;22,56;22,56;20,16;17,56
779;38,536;35,04;22,99;22,56;22,56;20,16;17,56
780;38,536;35,04;22,99;22,56;22,56;20,16;17,56
781;38,536;35,04;22,99;22,56;22,56;20,16;17,56
782;38,536;35,04;22,99;22,56;22,56;20,16;17,56
783;38,536;35,04;22,99;22,56;22,56;20,16;17,56
784;38,536;35,04;22,99;22,56;22,56;20,16;17,56
785;38,536;35,04;22,99;22,56;22,56;20,16;17,56
786;38,536;35,04;22,99;22,56;22,56;20,16;17,56
787;38,536;35,04;22,99;22,56;22,56;20,16;17,56
788;38,536;35,04;22,99;22,56;22,56;20,16;17,56
789;38,536;35,04;22,99;22,56;22,56;20,16;17,56
790;38,536;35,04;22,99;22,56;22,56;20,16;17,56
791;38,536;35,04;22,99;22,56;22,56;20,16;17,56
792;38,536;35,04;22,99;22,56;22,56;20,16;17,56
793;38,536;35,04;22,99;22,56;22,56;20,16;17,56
794;38,536;35,04;22,99;22,56;22,56;20,16;17,56
795;38,536;35,04;22,99;22,56;22,56;20,16;17,56
796;38,536;35,04;22,99;22,56;22,56;20,16;17,56
797;38,536;35,04;22,99;22,56;22,56;20,16;17,56
798;38,536;35,04;22,99;22,56;22,56;20,16;17,56
799;38,536;35,04;22,99;22,56;22,56;20,16;17,56
800;38,536;35,04;22,99;22,56;22,56;20,16;17,56
801;38,536;35,04;22,99;22,56;22,56;20,16;17,56
802;38,536;35,04;22,99;22,56;22,56;20,16;17,56
803;38,536;35,04;22,99;22,56;22,56;20,16;17,56
804;38,536;35,04;22,99;22,56;22,56;20,16;17,56
805;38,536;35,04;22,99;22,56;22,56;20,16;17,56
806;38,536;35,04;22,99;22,56;22,56;20,16;17,56
807;38,536;35,04;22,99;22,56;22,56;20,16;17,56
808;38,536;35,04;22,99;22,56;22,56;20,16;17,56
809;38,536;35,04;22,99;22,56;22,56;20,16;17,56
810;38,536;35,04;22,99;22,56;22,56;20,16;17,56
811;38,536;35,04;22,99;22,56;22,56;20,16;17,56
812;38,536;35,04;22,99;22,56;22,56;20,16;17,56
813;38,536;35,04;22,99;22,56;22,56;20,16;17,56
814;38,536;35,04;22,99;22,56;22,56;20,16;17,56
815;38,536;35,04;22,99;22,56;22,56;20,16;17,56
816;38,536;35,04;22,99;22,56;22,56;20,16;17,56
817;38,536;35,04;22,99;22,56;22,56;20,16;17,56
818;38,536;35,04;22,99;22,56;22,56;20,16;17,56
819;38,536;35,04;22,99;22,56;22,56;20,16;17,56
820;38,536;35,04;22,99;22,56;22,56;20,16;17,56
821;38,536;35,04;22,99;22,56;22,56;20,16;17,56
822;38,536;35,04;22,99;22,56;22,56;20,16;17,56
823;38,536;35,04;22,99;22,56;22,56;20,16;17,56
824;38,536;35,04;22,99;22,56;22,56;20,16;17,56
825;38,536;35,04;22,99;22,56;22,56;20,16;17,56
826;38,536;35,04;22,99;22,56;22,56;20,16;17,56
827;38,536;35,04;22,99;22,56;22,56;20,16;17,56
828;38,536;35,04;22,99;22,56;22,56;20,16;17,56
829;38,536;35,04;22,99;22,56;22,56;20,16;17,56
830;38,536;35,04;22,99;22,56;22,56;20,16;17,56
831;38,536;35,04;22,99;22,56;22,56;20,16;17,56
832;38,536;35,04;22,99;22,56;22,56;20,16;17,56
833;38,536;35,04;22,99;22,56;22,56;20,16;17,56
834;38,536;35,04;22,99;22,56;22,56;20,16;17,56
835;38,536;35,04;22,99;22,56;22,56;20,16;17,56
836;38,536;35,04;22,99;22,56;22,56;20,16;17,56
837;38,536;35,04;22,99;22,56;22,56;20,16;17,56
838;38,536;35,04;22,99;22,56;22,56;20,16;17,56
839;38,536;35,04;22,99;22,56;22,56;20,16;17,56
840;38,536;35,04;22,99;22,56;22,56;20,16;17,56
841;38,536;35,04;22,99;22,56;22,56;20,16;17,56
842;38,536;35,04;22,99;22,56;22,56;20,16;17,56
843;38,536;35,04;22,99;22,56;22,56;20,16;17,56
844;38,536;35,04;22,99;22,56;22,56;20,16;17,56
845;38,536;35,04;22,99;22,56;22,56;20,16;17,56
846;38,536;35,04;22,99;22,56;22,56;20,16;17,56
847;38,536;35,04;22,99;22,56;22,56;20,16;17,56
848;38,536;35,04;22,99;22,56;22,56;20,16;17,56
849;38,536;35,04;22,99;22,56;22,56;20,16;17,56
850;38,536;35,04;22,99;22,56;22,56;20,16;17,56
851;38,536;35,04;22,99;22,56;22,56;20,16;17,56
852;38,536;35,04;22,99;22,56;22,56;20,16;17,56
853;38,536;35,04;22,99;22,56;22,56;20,16;17,56
854;38,536;35,04;22,99;22,56;22,56;20,16;17,56
855;38,536;35,04;22,99;22,56;22,56;20,16;17,56
856;38,536;35,04;22,99;22,56;22,56;20,16;17,56
857;38,536;35,04;22,99;22,56;22,56;20,16;17,56
858;38,536;35,04;22,99;22,56;22,56;20,16;17,56
859;38,536;35,04;22,99;22,56;22,56;20,16;17,56
860;38,536;35,04;22,99;22,56;22,56;20,16;17,56
861;38,536;35,04;22,99;22,56;22,56;20,16;17,56
862;38,536;35,04;22,99;22,56;22,56;20,16;17,56
863;38,536;35,04;22,99;22,56;22,56;20,16;17,56
864;38,536;35,04;22,99;22,56;22,56;20,16;17,56
865;38,536;35,04;22,99;22,56;22,56;20,16;17,56
866;38,536;35,04;22,99;22,56;22,56;20,16;17,56
867;38,536;35,04;22,99;22,56;22,56;20,16;17,56
868;38,536;35,04;22,99;22,56;22,56;20,16;17,56
869;38,536;35,04;22,99;22,56;22,56;20,16;17,56
870;38,536;35,04;22,99;22,56;22,56;20,16;17,56
871;38,536;35,04;22,99;22,56;22,56;20,16;17,56
872;38,536;35,04;22,99;22,56;22,56;20,16;17,56
873;38,536;35,04;22,99;22,56;22,56;20,16;17,56
874;38,536;35,04;22,99;22,56;22,56;20,16;17,56
875;38,536;35,04;22,99;22,56;22,56;20,16;17,56
876;38,536;35,04;22,99;22,56;22,56;20,16;17,56
877;38,536;35,04;22,99;22,56;22,56;20,16;17,56
878;38,536;35,04;22,99;22,56;22,56;20,16;17,56
879;38,536;35,04;22,99;22,56;22,56;20,16;17,56
880;38,536;35,04;22,99;22,56;22,56;20,16;17,56
881;38,536;35,04;22,99;22,56;22,56;20,16;17,56
882;38,536;35,04;22,99;22,56;22,56;20,16;17,56
883;38,536;35,04;22,99;22,56;22,56;20,16;17,56
884;38,536;35,04;22,99;22,56;22,56;20,16;17,56
885;38,536;35,04;22,99;22,56;22,56;20,16;17,56
886;38,536;35,04;22,99;22,56;22,56;20,16;17,56
887;38,536;35,04;22,99;22,56;22,56;20,16;17,56
888;38,536;35,04;22,99;22,56;22,56;20,16;17,56
889;38,536;35,04;22,99;22,56;22,56;20,16;17,56
890;38,536;35,04;22,99;22,56;22,56;20,16;17,56
891;38,536;35,04;22,99;22,56;22,56;20,16;17,56
892;38,536;35,04;22,99;22,56;22,56;20,16;17,56
893;38,536;35,04;22,99;22,56;22,56;20,16;17,56
894;38,536;35,04;22,99;22,56;22,56;20,16;17,56
895;38,536;35,04;22,99;22,56;22,56;20,16;17,56
896;38,536;35,04;22,99;22,56;22,56;20,16;17,56
897;38,536;35,04;22,99;22,56;22,56;20,16;17,56
898;38,536;35,04;22,99;22,56;22,56;20,16;17,56
899;38,536;35,04;22,99;22,56;22,56;20,16;17,56
900;38,536;35,04;22,99;22,56;22,56;20,16;17,56
901;38,536;35,04;22,99;22,56;22,56;20,16;17,56
902;38,536;35,04;22,99;22,56;22,56;20,16;17,56
903;38,536;35,04;22,99;22,56;22,56;20,16;17,56
904;38,536;35,04;22,99;22,56;22,56;20,16;17,56
905;38,536;35,04;22,99;22,56;22,56;20,16;17,56
906;38,536;35,04;22,99;22,56;22,56;20,16;17,56
907;38,536;35,04;22,99;22,56;22,56;20,16;17,56
908;38,536;35,04;22,99;22,56;22,56;20,16;17,56
909;38,536;35,04;22,99;22,56;22,56;20,16;17,56
910;38,536;35,04;22,99;22,56;22,56;20,16;17,56
911;38,536;35,04;22,99;22,56;22,56;20,16;17,56
912;38,536;35,04;22,99;22,56;22,56;20,16;17,56
913;38,536;35,04;22,99;22,56;22,56;20,16;17,56
914;38,536;35,04;22,99;22,56;22,56;20,16;17,56
915;38,536;35,04;22,99;22,56;22,56;20,16;17,56
916;38,536;35,04;22,99;22,56;22,56;20,16;17,56
917;38,536;35,04;22,99;22,56;22,56;20,16;17,56
918;38,536;35,04;22,99;22,56;22,56;20,16;17,56
919;38,536;35,04;22,99;22,56;22,56;20,16;17,56
920;38,536;35,04;22,99;22,56;22,56;20,16;17,56
921;38,536;35,04;22,99;22,56;22,56;20,16;17,56
922;38,536;35,04;22,99;22,56;22,56;20,16;17,56
923;38,536;35,04;22,99;22,56;22,56;20,16;17,56
924;38,536;35,04;22,99;22,56;22,56;20,16;17,56
925;38,536;35,04;22,99;22,56;22,56;20,16;17,56
926;38,536;35,04;22,99;22,56;22,56;20,16;17,56
