id;hydrogen_2020;hydrogen_2025;hydrogen_2030;hydrogen_2035;hydrogen_2040;hydrogen_2045;hydrogen_2050
759;161,2;151;135;118;100;100;100
760;161,2;151;135;118;100;100;100
761;161,2;151;135;118;100;100;100
762;161,2;151;135;118;100;100;100
763;161,2;151;135;118;100;100;100
764;161,2;151;135;118;100;100;100
765;161,2;151;135;118;100;100;100
766;161,2;151;135;118;100;100;100
767;161,2;151;135;118;100;100;100
768;161,2;151;135;118;100;100;100
769;161,2;151;135;118;100;100;100
770;161,2;151;135;118;100;100;100
771;161,2;151;135;118;100;100;100
772;161,2;151;135;118;100;100;100
773;161,2;151;135;118;100;100;100
774;161,2;151;135;118;100;100;100
775;161,2;151;135;118;100;100;100
776;161,2;151;135;118;100;100;100
777;161,2;151;135;118;100;100;100
778;161,2;151;135;118;100;100;100
779;161,2;151;135;118;100;100;100
780;161,2;151;135;118;100;100;100
781;161,2;151;135;118;100;100;100
782;161,2;151;135;118;100;100;100
783;161,2;151;135;118;100;100;100
784;161,2;151;135;118;100;100;100
785;161,2;151;135;118;100;100;100
786;161,2;151;135;118;100;100;100
787;161,2;151;135;118;100;100;100
788;161,2;151;135;118;100;100;100
789;161,2;151;135;118;100;100;100
790;161,2;151;135;118;100;100;100
791;161,2;151;135;118;100;100;100
792;161,2;151;135;118;100;100;100
793;161,2;151;135;118;100;100;100
794;161,2;151;135;118;100;100;100
795;161,2;151;135;118;100;100;100
796;161,2;151;135;118;100;100;100
797;161,2;151;135;118;100;100;100
798;161,2;151;135;118;100;100;100
799;161,2;151;135;118;100;100;100
800;161,2;151;135;118;100;100;100
801;161,2;151;135;118;100;100;100
802;161,2;151;135;118;100;100;100
803;161,2;151;135;118;100;100;100
804;161,2;151;135;118;100;100;100
805;161,2;151;135;118;100;100;100
806;161,2;151;135;118;100;100;100
807;161,2;151;135;118;100;100;100
808;161,2;151;135;118;100;100;100
809;161,2;151;135;118;100;100;100
810;161,2;151;135;118;100;100;100
811;161,2;151;135;118;100;100;100
812;161,2;151;135;118;100;100;100
813;161,2;151;135;118;100;100;100
814;161,2;151;135;118;100;100;100
815;161,2;151;135;118;100;100;100
816;161,2;151;135;118;100;100;100
817;161,2;151;135;118;100;100;100
818;161,2;151;135;118;100;100;100
819;161,2;151;135;118;100;100;100
820;161,2;151;135;118;100;100;100
821;161,2;151;135;118;100;100;100
822;161,2;151;135;118;100;100;100
823;161,2;151;135;118;100;100;100
824;161,2;151;135;118;100;100;100
825;161,2;151;135;118;100;100;100
826;161,2;151;135;118;100;100;100
827;161,2;151;135;118;100;100;100
828;161,2;151;135;118;100;100;100
829;161,2;151;135;118;100;100;100
830;161,2;151;135;118;100;100;100
831;161,2;151;135;118;100;100;100
832;161,2;151;135;118;100;100;100
833;161,2;151;135;118;100;100;100
834;161,2;151;135;118;100;100;100
835;161,2;151;135;118;100;100;100
836;161,2;151;135;118;100;100;100
837;161,2;151;135;118;100;100;100
838;161,2;151;135;118;100;100;100
839;161,2;151;135;118;100;100;100
840;161,2;151;135;118;100;100;100
841;161,2;151;135;118;100;100;100
842;161,2;151;135;118;100;100;100
843;161,2;151;135;118;100;100;100
844;161,2;151;135;118;100;100;100
845;161,2;151;135;118;100;100;100
846;161,2;151;135;118;100;100;100
847;161,2;151;135;118;100;100;100
848;161,2;151;135;118;100;100;100
849;161,2;151;135;118;100;100;100
850;161,2;151;135;118;100;100;100
851;161,2;151;135;118;100;100;100
852;161,2;151;135;118;100;100;100
853;161,2;151;135;118;100;100;100
854;161,2;151;135;118;100;100;100
855;161,2;151;135;118;100;100;100
856;161,2;151;135;118;100;100;100
857;161,2;151;135;118;100;100;100
858;161,2;151;135;118;100;100;100
859;161,2;151;135;118;100;100;100
860;161,2;151;135;118;100;100;100
861;161,2;151;135;118;100;100;100
862;161,2;151;135;118;100;100;100
863;161,2;151;135;118;100;100;100
864;161,2;151;135;118;100;100;100
865;161,2;151;135;118;100;100;100
866;161,2;151;135;118;100;100;100
867;161,2;151;135;118;100;100;100
868;161,2;151;135;118;100;100;100
869;161,2;151;135;118;100;100;100
870;161,2;151;135;118;100;100;100
871;161,2;151;135;118;100;100;100
872;161,2;151;135;118;100;100;100
873;161,2;151;135;118;100;100;100
874;161,2;151;135;118;100;100;100
875;161,2;151;135;118;100;100;100
876;161,2;151;135;118;100;100;100
877;161,2;151;135;118;100;100;100
878;161,2;151;135;118;100;100;100
879;161,2;151;135;118;100;100;100
880;161,2;151;135;118;100;100;100
881;161,2;151;135;118;100;100;100
882;161,2;151;135;118;100;100;100
883;161,2;151;135;118;100;100;100
884;161,2;151;135;118;100;100;100
885;161,2;151;135;118;100;100;100
886;161,2;151;135;118;100;100;100
887;161,2;151;135;118;100;100;100
888;161,2;151;135;118;100;100;100
889;161,2;151;135;118;100;100;100
890;161,2;151;135;118;100;100;100
891;161,2;151;135;118;100;100;100
892;161,2;151;135;118;100;100;100
893;161,2;151;135;118;100;100;100
894;161,2;151;135;118;100;100;100
895;161,2;151;135;118;100;100;100
896;161,2;151;135;118;100;100;100
897;161,2;151;135;118;100;100;100
898;161,2;151;135;118;100;100;100
899;161,2;151;135;118;100;100;100
900;161,2;151;135;118;100;100;100
901;161,2;151;135;118;100;100;100
902;161,2;151;135;118;100;100;100
903;161,2;151;135;118;100;100;100
904;161,2;151;135;118;100;100;100
905;161,2;151;135;118;100;100;100
906;161,2;151;135;118;100;100;100
907;161,2;151;135;118;100;100;100
908;161,2;151;135;118;100;100;100
909;161,2;151;135;118;100;100;100
910;161,2;151;135;118;100;100;100
911;161,2;151;135;118;100;100;100
912;161,2;151;135;118;100;100;100
913;161,2;151;135;118;100;100;100
914;161,2;151;135;118;100;100;100
915;161,2;151;135;118;100;100;100
916;161,2;151;135;118;100;100;100
917;161,2;151;135;118;100;100;100
918;161,2;151;135;118;100;100;100
919;161,2;151;135;118;100;100;100
920;161,2;151;135;118;100;100;100
921;161,2;151;135;118;100;100;100
922;161,2;151;135;118;100;100;100
923;161,2;151;135;118;100;100;100
924;161,2;151;135;118;100;100;100
925;161,2;151;135;118;100;100;100
926;161,2;151;135;118;100;100;100
927;161,2;151;135;118;100;100;100
928;161,2;151;135;118;100;100;100
929;161,2;151;135;118;100;100;100
930;161,2;151;135;118;100;100;100
931;161,2;151;135;118;100;100;100
932;161,2;151;135;118;100;100;100
933;161,2;151;135;118;100;100;100
934;161,2;151;135;118;100;100;100
935;161,2;151;135;118;100;100;100
936;161,2;151;135;118;100;100;100
937;161,2;151;135;118;100;100;100
938;161,2;151;135;118;100;100;100
939;161,2;151;135;118;100;100;100
940;161,2;151;135;118;100;100;100
941;161,2;151;135;118;100;100;100
942;161,2;151;135;118;100;100;100
943;161,2;151;135;118;100;100;100
944;161,2;151;135;118;100;100;100
945;161,2;151;135;118;100;100;100
946;161,2;151;135;118;100;100;100
947;161,2;151;135;118;100;100;100
948;161,2;151;135;118;100;100;100
949;161,2;151;135;118;100;100;100
950;161,2;151;135;118;100;100;100
951;161,2;151;135;118;100;100;100
952;161,2;151;135;118;100;100;100
953;161,2;151;135;118;100;100;100
954;161,2;151;135;118;100;100;100
955;161,2;151;135;118;100;100;100
956;161,2;151;135;118;100;100;100
957;161,2;151;135;118;100;100;100
958;161,2;151;135;118;100;100;100
959;161,2;151;135;118;100;100;100
960;161,2;151;135;118;100;100;100
961;161,2;151;135;118;100;100;100
962;161,2;151;135;118;100;100;100
963;161,2;151;135;118;100;100;100
964;161,2;151;135;118;100;100;100
965;161,2;151;135;118;100;100;100
966;161,2;151;135;118;100;100;100
967;161,2;151;135;118;100;100;100
968;161,2;151;135;118;100;100;100
969;161,2;151;135;118;100;100;100
970;161,2;151;135;118;100;100;100
971;161,2;151;135;118;100;100;100
972;161,2;151;135;118;100;100;100
973;161,2;151;135;118;100;100;100
974;161,2;151;135;118;100;100;100
975;161,2;151;135;118;100;100;100
976;161,2;151;135;118;100;100;100
977;161,2;151;135;118;100;100;100
978;161,2;151;135;118;100;100;100
979;161,2;151;135;118;100;100;100
980;161,2;151;135;118;100;100;100
981;161,2;151;135;118;100;100;100
982;161,2;151;135;118;100;100;100
983;161,2;151;135;118;100;100;100
984;161,2;151;135;118;100;100;100
985;161,2;151;135;118;100;100;100
986;161,2;151;135;118;100;100;100
987;161,2;151;135;118;100;100;100
988;161,2;151;135;118;100;100;100
989;161,2;151;135;118;100;100;100
990;161,2;151;135;118;100;100;100
991;161,2;151;135;118;100;100;100
992;161,2;151;135;118;100;100;100
993;161,2;151;135;118;100;100;100
994;161,2;151;135;118;100;100;100
995;161,2;151;135;118;100;100;100
996;161,2;151;135;118;100;100;100
997;161,2;151;135;118;100;100;100
998;161,2;151;135;118;100;100;100
999;161,2;151;135;118;100;100;100
1000;161,2;151;135;118;100;100;100
1001;161,2;151;135;118;100;100;100
1002;161,2;151;135;118;100;100;100
1003;161,2;151;135;118;100;100;100
1004;161,2;151;135;118;100;100;100
1005;161,2;151;135;118;100;100;100
1006;161,2;151;135;118;100;100;100
1007;161,2;151;135;118;100;100;100
1008;161,2;151;135;118;100;100;100
1009;161,2;151;135;118;100;100;100
1010;161,2;151;135;118;100;100;100
1011;161,2;151;135;118;100;100;100
1012;161,2;151;135;118;100;100;100
1013;161,2;151;135;118;100;100;100
1014;161,2;151;135;118;100;100;100
1015;161,2;151;135;118;100;100;100
1016;161,2;151;135;118;100;100;100
1017;161,2;151;135;118;100;100;100
1018;161,2;151;135;118;100;100;100
1019;161,2;151;135;118;100;100;100
1020;161,2;151;135;118;100;100;100
1021;161,2;151;135;118;100;100;100
1022;161,2;151;135;118;100;100;100
1023;161,2;151;135;118;100;100;100
1024;161,2;151;135;118;100;100;100
1025;161,2;151;135;118;100;100;100
1026;161,2;151;135;118;100;100;100
1027;161,2;151;135;118;100;100;100
1028;161,2;151;135;118;100;100;100
1029;161,2;151;135;118;100;100;100
1030;161,2;151;135;118;100;100;100
1031;161,2;151;135;118;100;100;100
1032;161,2;151;135;118;100;100;100
1033;161,2;151;135;118;100;100;100
1034;161,2;151;135;118;100;100;100
1035;161,2;151;135;118;100;100;100
1036;161,2;151;135;118;100;100;100
1037;161,2;151;135;118;100;100;100
1038;161,2;151;135;118;100;100;100
1039;161,2;151;135;118;100;100;100
1040;161,2;151;135;118;100;100;100
1041;161,2;151;135;118;100;100;100
1042;161,2;151;135;118;100;100;100
1043;161,2;151;135;118;100;100;100
1044;161,2;151;135;118;100;100;100
1045;161,2;151;135;118;100;100;100
1046;161,2;151;135;118;100;100;100
1047;161,2;151;135;118;100;100;100
1048;161,2;151;135;118;100;100;100
1049;161,2;151;135;118;100;100;100
1050;161,2;151;135;118;100;100;100
1051;161,2;151;135;118;100;100;100
1052;161,2;151;135;118;100;100;100
1053;161,2;151;135;118;100;100;100
1054;161,2;151;135;118;100;100;100
1055;161,2;151;135;118;100;100;100
1056;161,2;151;135;118;100;100;100
1057;161,2;151;135;118;100;100;100
1058;161,2;151;135;118;100;100;100
1059;161,2;151;135;118;100;100;100
1060;161,2;151;135;118;100;100;100
1061;161,2;151;135;118;100;100;100
1062;161,2;151;135;118;100;100;100
1063;161,2;151;135;118;100;100;100
1064;161,2;151;135;118;100;100;100
1065;161,2;151;135;118;100;100;100
1066;161,2;151;135;118;100;100;100
1067;161,2;151;135;118;100;100;100
1068;161,2;151;135;118;100;100;100
1069;161,2;151;135;118;100;100;100
1070;161,2;151;135;118;100;100;100
1071;161,2;151;135;118;100;100;100
1072;161,2;151;135;118;100;100;100
1073;161,2;151;135;118;100;100;100
1074;161,2;151;135;118;100;100;100
1075;161,2;151;135;118;100;100;100
1076;161,2;151;135;118;100;100;100
1077;161,2;151;135;118;100;100;100
1078;161,2;151;135;118;100;100;100
1079;161,2;151;135;118;100;100;100
1080;161,2;151;135;118;100;100;100
1081;161,2;151;135;118;100;100;100
1082;161,2;151;135;118;100;100;100
1083;161,2;151;135;118;100;100;100
1084;161,2;151;135;118;100;100;100
1085;161,2;151;135;118;100;100;100
1086;161,2;151;135;118;100;100;100
1087;161,2;151;135;118;100;100;100
1088;161,2;151;135;118;100;100;100
1089;161,2;151;135;118;100;100;100
1090;161,2;151;135;118;100;100;100
1091;161,2;151;135;118;100;100;100
1092;161,2;151;135;118;100;100;100
1093;161,2;151;135;118;100;100;100
1094;161,2;151;135;118;100;100;100
1095;161,2;151;135;118;100;100;100
1096;161,2;151;135;118;100;100;100
1097;161,2;151;135;118;100;100;100
1098;161,2;151;135;118;100;100;100
1099;161,2;151;135;118;100;100;100
1100;161,2;151;135;118;100;100;100
1101;161,2;151;135;118;100;100;100
1102;161,2;151;135;118;100;100;100
1103;161,2;151;135;118;100;100;100
1104;161,2;151;135;118;100;100;100
1105;161,2;151;135;118;100;100;100
1106;161,2;151;135;118;100;100;100
1107;161,2;151;135;118;100;100;100
1108;161,2;151;135;118;100;100;100
1109;161,2;151;135;118;100;100;100
1110;161,2;151;135;118;100;100;100
1111;161,2;151;135;118;100;100;100
1112;161,2;151;135;118;100;100;100
1113;161,2;151;135;118;100;100;100
1114;161,2;151;135;118;100;100;100
1115;161,2;151;135;118;100;100;100
1116;161,2;151;135;118;100;100;100
1117;161,2;151;135;118;100;100;100
1118;161,2;151;135;118;100;100;100
1119;161,2;151;135;118;100;100;100
1120;161,2;151;135;118;100;100;100
1121;161,2;151;135;118;100;100;100
1122;161,2;151;135;118;100;100;100
1123;161,2;151;135;118;100;100;100
1124;161,2;151;135;118;100;100;100
1125;161,2;151;135;118;100;100;100
1126;161,2;151;135;118;100;100;100
1127;161,2;151;135;118;100;100;100
1128;161,2;151;135;118;100;100;100
1129;161,2;151;135;118;100;100;100
1130;161,2;151;135;118;100;100;100
1131;161,2;151;135;118;100;100;100
1132;161,2;151;135;118;100;100;100
1133;161,2;151;135;118;100;100;100
1134;161,2;151;135;118;100;100;100
1135;161,2;151;135;118;100;100;100
1136;161,2;151;135;118;100;100;100
1137;161,2;151;135;118;100;100;100
1138;161,2;151;135;118;100;100;100
1139;161,2;151;135;118;100;100;100
1140;161,2;151;135;118;100;100;100
1141;161,2;151;135;118;100;100;100
1142;161,2;151;135;118;100;100;100
1143;161,2;151;135;118;100;100;100
1144;161,2;151;135;118;100;100;100
1145;161,2;151;135;118;100;100;100
1146;161,2;151;135;118;100;100;100
1147;161,2;151;135;118;100;100;100
1148;161,2;151;135;118;100;100;100
1149;161,2;151;135;118;100;100;100
1150;161,2;151;135;118;100;100;100
1151;161,2;151;135;118;100;100;100
1152;161,2;151;135;118;100;100;100
1153;161,2;151;135;118;100;100;100
1154;161,2;151;135;118;100;100;100
1155;161,2;151;135;118;100;100;100
1156;161,2;151;135;118;100;100;100
1157;161,2;151;135;118;100;100;100
1158;161,2;151;135;118;100;100;100
1159;161,2;151;135;118;100;100;100
1160;161,2;151;135;118;100;100;100
1161;161,2;151;135;118;100;100;100
1162;161,2;151;135;118;100;100;100
1163;161,2;151;135;118;100;100;100
1164;161,2;151;135;118;100;100;100
1165;161,2;151;135;118;100;100;100
1166;161,2;151;135;118;100;100;100
1167;161,2;151;135;118;100;100;100
1168;161,2;151;135;118;100;100;100
1169;161,2;151;135;118;100;100;100
1170;161,2;151;135;118;100;100;100
1171;161,2;151;135;118;100;100;100
1172;161,2;151;135;118;100;100;100
1173;161,2;151;135;118;100;100;100
1174;161,2;151;135;118;100;100;100
1175;161,2;151;135;118;100;100;100
1176;161,2;151;135;118;100;100;100
1177;161,2;151;135;118;100;100;100
1178;161,2;151;135;118;100;100;100
1179;161,2;151;135;118;100;100;100
1180;161,2;151;135;118;100;100;100
1181;161,2;151;135;118;100;100;100
1182;161,2;151;135;118;100;100;100
1183;161,2;151;135;118;100;100;100
1184;161,2;151;135;118;100;100;100
1185;161,2;151;135;118;100;100;100
1186;161,2;151;135;118;100;100;100
1187;161,2;151;135;118;100;100;100
1188;161,2;151;135;118;100;100;100
1189;161,2;151;135;118;100;100;100
1190;161,2;151;135;118;100;100;100
1191;161,2;151;135;118;100;100;100
1192;161,2;151;135;118;100;100;100
1193;161,2;151;135;118;100;100;100
1194;161,2;151;135;118;100;100;100
1195;161,2;151;135;118;100;100;100
1196;161,2;151;135;118;100;100;100
1197;161,2;151;135;118;100;100;100
1198;161,2;151;135;118;100;100;100
1199;161,2;151;135;118;100;100;100
1200;161,2;151;135;118;100;100;100
1201;161,2;151;135;118;100;100;100
1202;161,2;151;135;118;100;100;100
1203;161,2;151;135;118;100;100;100
1204;161,2;151;135;118;100;100;100
1205;161,2;151;135;118;100;100;100
1206;161,2;151;135;118;100;100;100
1207;161,2;151;135;118;100;100;100
1208;161,2;151;135;118;100;100;100
1209;161,2;151;135;118;100;100;100
1210;161,2;151;135;118;100;100;100
1211;161,2;151;135;118;100;100;100
1212;161,2;151;135;118;100;100;100
1213;161,2;151;135;118;100;100;100
1214;161,2;151;135;118;100;100;100
1215;161,2;151;135;118;100;100;100
1216;161,2;151;135;118;100;100;100
1217;161,2;151;135;118;100;100;100
1218;161,2;151;135;118;100;100;100
1219;161,2;151;135;118;100;100;100
1220;161,2;151;135;118;100;100;100
1221;161,2;151;135;118;100;100;100
1222;161,2;151;135;118;100;100;100
1223;161,2;151;135;118;100;100;100
1224;161,2;151;135;118;100;100;100
1225;161,2;151;135;118;100;100;100
1226;161,2;151;135;118;100;100;100
1227;161,2;151;135;118;100;100;100
1228;161,2;151;135;118;100;100;100
1229;161,2;151;135;118;100;100;100
1230;161,2;151;135;118;100;100;100
1231;161,2;151;135;118;100;100;100
1232;161,2;151;135;118;100;100;100
1233;161,2;151;135;118;100;100;100
1234;161,2;151;135;118;100;100;100
1235;161,2;151;135;118;100;100;100
1236;161,2;151;135;118;100;100;100
1237;161,2;151;135;118;100;100;100
1238;161,2;151;135;118;100;100;100
1239;161,2;151;135;118;100;100;100
1240;161,2;151;135;118;100;100;100
1241;161,2;151;135;118;100;100;100
1242;161,2;151;135;118;100;100;100
1243;161,2;151;135;118;100;100;100
1244;161,2;151;135;118;100;100;100
1245;161,2;151;135;118;100;100;100
1246;161,2;151;135;118;100;100;100
1247;161,2;151;135;118;100;100;100
1248;161,2;151;135;118;100;100;100
1249;161,2;151;135;118;100;100;100
1250;161,2;151;135;118;100;100;100
1251;161,2;151;135;118;100;100;100
1252;161,2;151;135;118;100;100;100
1253;161,2;151;135;118;100;100;100
1254;161,2;151;135;118;100;100;100
1255;161,2;151;135;118;100;100;100
1256;161,2;151;135;118;100;100;100
1257;161,2;151;135;118;100;100;100
1258;161,2;151;135;118;100;100;100
1259;161,2;151;135;118;100;100;100
1260;161,2;151;135;118;100;100;100
1261;161,2;151;135;118;100;100;100
1262;161,2;151;135;118;100;100;100
1263;161,2;151;135;118;100;100;100
1264;161,2;151;135;118;100;100;100
1265;161,2;151;135;118;100;100;100
1266;161,2;151;135;118;100;100;100
1267;161,2;151;135;118;100;100;100
1268;161,2;151;135;118;100;100;100
1269;161,2;151;135;118;100;100;100
1270;161,2;151;135;118;100;100;100
1271;161,2;151;135;118;100;100;100
1272;161,2;151;135;118;100;100;100
1273;161,2;151;135;118;100;100;100
1274;161,2;151;135;118;100;100;100
1275;161,2;151;135;118;100;100;100
1276;161,2;151;135;118;100;100;100
1277;161,2;151;135;118;100;100;100
1278;161,2;151;135;118;100;100;100
1279;161,2;151;135;118;100;100;100
1280;161,2;151;135;118;100;100;100
1281;161,2;151;135;118;100;100;100
1282;161,2;151;135;118;100;100;100
1283;161,2;151;135;118;100;100;100
1284;161,2;151;135;118;100;100;100
1285;161,2;151;135;118;100;100;100
1286;161,2;151;135;118;100;100;100
1287;161,2;151;135;118;100;100;100
1288;161,2;151;135;118;100;100;100
1289;161,2;151;135;118;100;100;100
1290;161,2;151;135;118;100;100;100
1291;161,2;151;135;118;100;100;100
1292;161,2;151;135;118;100;100;100
1293;161,2;151;135;118;100;100;100
1294;161,2;151;135;118;100;100;100
1295;161,2;151;135;118;100;100;100
1296;161,2;151;135;118;100;100;100
1297;161,2;151;135;118;100;100;100
1298;161,2;151;135;118;100;100;100
1299;161,2;151;135;118;100;100;100
1300;161,2;151;135;118;100;100;100
1301;161,2;151;135;118;100;100;100
1302;161,2;151;135;118;100;100;100
1303;161,2;151;135;118;100;100;100
1304;161,2;151;135;118;100;100;100
1305;161,2;151;135;118;100;100;100
1306;161,2;151;135;118;100;100;100
1307;161,2;151;135;118;100;100;100
1308;161,2;151;135;118;100;100;100
1309;161,2;151;135;118;100;100;100
1310;161,2;151;135;118;100;100;100
1311;161,2;151;135;118;100;100;100
1312;161,2;151;135;118;100;100;100
1313;161,2;151;135;118;100;100;100
1314;161,2;151;135;118;100;100;100
